symbol,sector_code,sector_name,source,updated_at
600176,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
600177,c18,C18纺织服装、服饰业,证监会行业分类,2026-07-28
600178,c36,C36汽车制造业,证监会行业分类,2026-07-28
600179,g58,G58多式联运和运输代理业,证监会行业分类,2026-07-28
600180,f51,F51批发业,证监会行业分类,2026-07-28
600182,c29,C29橡胶和塑料制品业,证监会行业分类,2026-07-28
600183,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
600184,c35,C35专用设备制造业,证监会行业分类,2026-07-28
600185,l72,L72商务服务业,证监会行业分类,2026-07-28
600186,c14,C14食品制造业,证监会行业分类,2026-07-28
600187,d46,D46水的生产和供应业,证监会行业分类,2026-07-28
600188,b06,B06煤炭开采和洗选业,证监会行业分类,2026-07-28
600189,c15,C15酒、饮料和精制茶制造业,证监会行业分类,2026-07-28
600191,c13,C13农副食品加工业,证监会行业分类,2026-07-28
600192,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
600195,c27,C27医药制造业,证监会行业分类,2026-07-28
600196,c27,C27医药制造业,证监会行业分类,2026-07-28
600197,c15,C15酒、饮料和精制茶制造业,证监会行业分类,2026-07-28
600198,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
600199,c15,C15酒、饮料和精制茶制造业,证监会行业分类,2026-07-28
600201,c27,C27医药制造业,证监会行业分类,2026-07-28
600202,c34,C34通用设备制造业,证监会行业分类,2026-07-28
600203,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
600206,c32,C32有色金属冶炼和压延加工业,证监会行业分类,2026-07-28
600207,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
600208,k70,K70房地产业,证监会行业分类,2026-07-28
600210,c29,C29橡胶和塑料制品业,证监会行业分类,2026-07-28
600211,c27,C27医药制造业,证监会行业分类,2026-07-28
600212,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
600215,c34,C34通用设备制造业,证监会行业分类,2026-07-28
600216,c27,C27医药制造业,证监会行业分类,2026-07-28
600217,c42,C42废弃资源综合利用业,证监会行业分类,2026-07-28
600218,c34,C34通用设备制造业,证监会行业分类,2026-07-28
600219,c32,C32有色金属冶炼和压延加工业,证监会行业分类,2026-07-28
600221,g56,G56航空运输业,证监会行业分类,2026-07-28
600222,c27,C27医药制造业,证监会行业分类,2026-07-28
600223,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
600226,d44,D44电力、热力生产和供应业,证监会行业分类,2026-07-28
600227,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
600228,i64,I64互联网和相关服务,证监会行业分类,2026-07-28
600229,r86,R86新闻和出版业,证监会行业分类,2026-07-28
600230,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
600231,c31,C31黑色金属冶炼和压延加工业,证监会行业分类,2026-07-28
600232,c17,C17纺织业,证监会行业分类,2026-07-28
600233,g60,G60邮政业,证监会行业分类,2026-07-28
600234,e50,E50建筑装饰、装修和其他建筑业,证监会行业分类,2026-07-28
600235,c22,C22造纸和纸制品业,证监会行业分类,2026-07-28
600236,d44,D44电力、热力生产和供应业,证监会行业分类,2026-07-28
600237,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
600238,c15,C15酒、饮料和精制茶制造业,证监会行业分类,2026-07-28
600239,k70,K70房地产业,证监会行业分类,2026-07-28
600241,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
600243,c34,C34通用设备制造业,证监会行业分类,2026-07-28
600246,k70,K70房地产业,证监会行业分类,2026-07-28
600248,e48,E48土木工程建筑业,证监会行业分类,2026-07-28
600249,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
600250,n78,N78公共设施管理业,证监会行业分类,2026-07-28
600251,c13,C13农副食品加工业,证监会行业分类,2026-07-28
600252,c27,C27医药制造业,证监会行业分类,2026-07-28
600255,c32,C32有色金属冶炼和压延加工业,证监会行业分类,2026-07-28
600256,b07,B07石油和天然气开采业,证监会行业分类,2026-07-28
600257,a04,A04渔业,证监会行业分类,2026-07-28
600258,h61,H61住宿业,证监会行业分类,2026-07-28
600259,b09,B09有色金属矿采选业,证监会行业分类,2026-07-28
600261,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
600262,c35,C35专用设备制造业,证监会行业分类,2026-07-28
600265,c20,C20木材加工和木、竹、藤、棕、草制品业,证监会行业分类,2026-07-28
600266,k70,K70房地产业,证监会行业分类,2026-07-28
600267,c27,C27医药制造业,证监会行业分类,2026-07-28
600268,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
600269,g54,G54道路运输业,证监会行业分类,2026-07-28
600271,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
600272,f51,F51批发业,证监会行业分类,2026-07-28
600273,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
600276,c27,C27医药制造业,证监会行业分类,2026-07-28
600278,f51,F51批发业,证监会行业分类,2026-07-28
600279,g55,G55水上运输业,证监会行业分类,2026-07-28
600280,f52,F52零售业,证监会行业分类,2026-07-28
600281,c32,C32有色金属冶炼和压延加工业,证监会行业分类,2026-07-28
600282,c31,C31黑色金属冶炼和压延加工业,证监会行业分类,2026-07-28
600283,d46,D46水的生产和供应业,证监会行业分类,2026-07-28
600284,e48,E48土木工程建筑业,证监会行业分类,2026-07-28
600285,c27,C27医药制造业,证监会行业分类,2026-07-28
600287,f51,F51批发业,证监会行业分类,2026-07-28
600288,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
600289,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
600292,n77,N77生态保护和环境治理业,证监会行业分类,2026-07-28
600293,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
600295,c31,C31黑色金属冶炼和压延加工业,证监会行业分类,2026-07-28
600298,c14,C14食品制造业,证监会行业分类,2026-07-28
600299,c14,C14食品制造业,证监会行业分类,2026-07-28
600300,c15,C15酒、饮料和精制茶制造业,证监会行业分类,2026-07-28
600301,b09,B09有色金属矿采选业,证监会行业分类,2026-07-28
600302,c35,C35专用设备制造业,证监会行业分类,2026-07-28
600303,c36,C36汽车制造业,证监会行业分类,2026-07-28
600305,c14,C14食品制造业,证监会行业分类,2026-07-28
600307,c31,C31黑色金属冶炼和压延加工业,证监会行业分类,2026-07-28
600308,c22,C22造纸和纸制品业,证监会行业分类,2026-07-28
600309,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
600310,d44,D44电力、热力生产和供应业,证监会行业分类,2026-07-28
600312,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
600313,f51,F51批发业,证监会行业分类,2026-07-28
600315,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
600316,c37,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2026-07-28
600318,j66,J66货币金融服务,证监会行业分类,2026-07-28
600319,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
600320,c34,C34通用设备制造业,证监会行业分类,2026-07-28
600322,k70,K70房地产业,证监会行业分类,2026-07-28
600323,n77,N77生态保护和环境治理业,证监会行业分类,2026-07-28
600325,k70,K70房地产业,证监会行业分类,2026-07-28
600326,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
600327,q84,Q84卫生,证监会行业分类,2026-07-28
600328,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
600329,c27,C27医药制造业,证监会行业分类,2026-07-28
600330,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
600331,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
600332,c27,C27医药制造业,证监会行业分类,2026-07-28
600333,d45,D45燃气生产和供应业,证监会行业分类,2026-07-28
600335,f51,F51批发业,证监会行业分类,2026-07-28
600336,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
600337,f52,F52零售业,证监会行业分类,2026-07-28
600338,b09,B09有色金属矿采选业,证监会行业分类,2026-07-28
600339,b11,B11开采专业及辅助性活动,证监会行业分类,2026-07-28
600340,k70,K70房地产业,证监会行业分类,2026-07-28
600343,c34,C34通用设备制造业,证监会行业分类,2026-07-28
600345,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
600346,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
600348,b06,B06煤炭开采和洗选业,证监会行业分类,2026-07-28
600350,g54,G54道路运输业,证监会行业分类,2026-07-28
600351,c27,C27医药制造业,证监会行业分类,2026-07-28
600352,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
600353,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
600354,a05,A05农、林、牧、渔专业及辅助性活动,证监会行业分类,2026-07-28
600356,c22,C22造纸和纸制品业,证监会行业分类,2026-07-28
600358,l72,L72商务服务业,证监会行业分类,2026-07-28
600359,a01,A01农业,证监会行业分类,2026-07-28
600360,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
600361,c32,C32有色金属冶炼和压延加工业,证监会行业分类,2026-07-28
600362,c32,C32有色金属冶炼和压延加工业,证监会行业分类,2026-07-28
600363,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
600365,f52,F52零售业,证监会行业分类,2026-07-28
600366,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
600367,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
600368,g54,G54道路运输业,证监会行业分类,2026-07-28
600369,j67,J67资本市场服务,证监会行业分类,2026-07-28
600370,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
600371,a05,A05农、林、牧、渔专业及辅助性活动,证监会行业分类,2026-07-28
600372,c37,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2026-07-28
600373,r86,R86新闻和出版业,证监会行业分类,2026-07-28
600375,c36,C36汽车制造业,证监会行业分类,2026-07-28
600376,k70,K70房地产业,证监会行业分类,2026-07-28
600377,g54,G54道路运输业,证监会行业分类,2026-07-28
600378,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
600379,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
600380,c27,C27医药制造业,证监会行业分类,2026-07-28
600381,c14,C14食品制造业,证监会行业分类,2026-07-28
600382,b08,B08黑色金属矿采选业,证监会行业分类,2026-07-28
600383,k70,K70房地产业,证监会行业分类,2026-07-28
600386,f52,F52零售业,证监会行业分类,2026-07-28
600388,c35,C35专用设备制造业,证监会行业分类,2026-07-28
600389,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
600390,j69,J69其他金融业,证监会行业分类,2026-07-28
600391,c37,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2026-07-28
600392,c32,C32有色金属冶炼和压延加工业,证监会行业分类,2026-07-28
600395,b06,B06煤炭开采和洗选业,证监会行业分类,2026-07-28
600396,d44,D44电力、热力生产和供应业,证监会行业分类,2026-07-28
600397,c35,C35专用设备制造业,证监会行业分类,2026-07-28
600398,c18,C18纺织服装、服饰业,证监会行业分类,2026-07-28
600399,c31,C31黑色金属冶炼和压延加工业,证监会行业分类,2026-07-28
600400,c18,C18纺织服装、服饰业,证监会行业分类,2026-07-28
600403,b06,B06煤炭开采和洗选业,证监会行业分类,2026-07-28
600405,c39,C39计算机、通信和其他电子设备制造业,证监会行业分类,2026-07-28
600406,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
600408,c31,C31黑色金属冶炼和压延加工业,证监会行业分类,2026-07-28
600409,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
600410,i65,I65软件和信息技术服务业,证监会行业分类,2026-07-28
600415,l72,L72商务服务业,证监会行业分类,2026-07-28
600416,c38,C38电气机械和器材制造业,证监会行业分类,2026-07-28
600418,c36,C36汽车制造业,证监会行业分类,2026-07-28
600419,c14,C14食品制造业,证监会行业分类,2026-07-28
600420,c27,C27医药制造业,证监会行业分类,2026-07-28
600422,c27,C27医药制造业,证监会行业分类,2026-07-28
600423,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
600425,c30,C30非金属矿物制品业,证监会行业分类,2026-07-28
600426,c26,C26化学原料和化学制品制造业,证监会行业分类,2026-07-28
